category,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,sensor64,sensor65,sensor66
unknown,14181.1,14174.7,15860.5,15845.3,15858.0,15450.9,15451.3,15451.8,15097.2,15097.6,15092.1,16668.0,16654.0,16669.7,19670.5,19674.9,23899.2,23856.7,6754.5,6752.3,6754.4,5106.9,5107.6,5109.3,19254.1,19255.1,19247.8,51208.0,51230.2,51219.2,16854.0,16869.1,36504.7,36518.1,41317.7,41387.0,41358.9,74838.3,74696.8,74800.6,86480.8,86462.5,86384.0,66007.8,66014.7,66158.4,92594.3,92525.8,1692107.9,1718731.1,41450.0,41478.2,41447.0,16799.0,16796.0,16795.2,1092.6,1092.6,1092.5,4222.0,4224.6,4226.7,29230.6,29214.4,29.980000,36.790001
unknown,14174.6,14181.5,15820.3,15830.7,15828.4,15450.7,15445.6,15443.4,15092.2,15090.6,15091.7,16666.3,16671.1,16661.2,19669.0,19669.7,23897.7,23872.6,6754.7,6755.1,6755.4,5105.0,5104.7,5106.1,19244.0,19241.7,19242.9,51206.2,51205.3,51186.8,16860.1,16856.9,36567.1,36521.8,41334.5,41318.9,41314.2,74849.1,74717.9,74964.3,86488.3,86308.2,86233.7,65917.0,65928.3,66017.7,92670.7,92592.1,1730471.0,1709109.6,41418.9,41428.0,41383.7,16796.7,16794.4,16791.3,1092.6,1092.6,1092.5,4220.6,4223.3,4224.8,29204.4,29211.6,29.990000,36.790001
unknown,14174.7,14175.4,15783.8,15796.1,15792.2,15449.2,15443.2,15444.0,15089.9,15091.0,15087.4,16647.5,16649.8,16645.9,19677.6,19673.4,23897.1,23866.7,6753.3,6754.1,6753.4,5099.8,5100.7,5101.8,19228.7,19227.3,19229.8,51153.3,51165.2,51121.8,16856.1,16854.5,36509.3,36513.3,41395.3,41359.8,41358.1,74714.2,74910.0,74823.2,86238.1,86260.6,86196.8,65956.1,65959.8,65947.0,92620.2,92725.6,1640583.1,1733999.1,41417.2,41409.7,41399.4,16793.1,16784.6,16788.2,1092.6,1092.6,1092.6,4218.8,4221.8,4223.3,29202.8,29214.1,29.950001,36.770000
unknown,14178.3,14180.3,15814.0,15804.7,15807.4,15446.1,15439.1,15440.6,15087.2,15090.3,15086.4,16636.3,16641.2,16634.0,19679.2,19675.0,23894.1,23868.9,6752.9,6751.9,6752.0,5096.8,5097.2,5098.1,19220.5,19233.6,19227.8,51122.3,51120.1,51062.1,16860.9,16860.0,36522.0,36533.9,41335.9,41333.6,41338.1,74751.7,74781.4,74876.9,86270.0,86249.3,86193.1,65975.5,65921.8,65983.9,92583.5,92468.3,1732485.2,1727708.9,41392.4,41391.8,41421.5,16784.3,16787.2,16784.2,1092.6,1092.6,1092.5,4217.7,4220.1,4222.2,29205.0,29213.7,29.969999,36.750000
unknown,14176.3,14177.7,15800.7,15790.9,15816.4,15439.0,15428.8,15431.7,15085.2,15084.1,15080.1,16630.0,16639.1,16630.4,19661.7,19666.9,23872.6,23849.9,6750.2,6750.1,6749.1,5093.0,5093.4,5095.1,19209.5,19209.3,19210.8,51030.1,51051.8,51044.1,16850.2,16854.5,36496.0,36513.9,41321.8,41276.6,41299.8,74713.2,74733.4,74779.5,86112.6,86121.3,86208.7,65997.9,65928.3,65926.1,92710.5,92652.7,1774307.8,1718731.1,41373.1,41413.3,41425.4,16787.8,16786.1,16783.1,1092.6,1092.6,1092.6,4216.8,4219.3,4220.7,29210.3,29225.8,29.980000,36.799999
unknown,14174.8,14171.8,15758.8,15750.6,15761.6,15437.6,15436.1,15430.9,15085.4,15077.7,15078.4,16629.2,16631.8,16625.6,19665.9,19672.4,23878.9,23854.9,6749.5,6748.1,6748.6,5089.7,5091.1,5092.4,19212.0,19214.9,19208.2,51046.3,51040.8,51051.3,16852.6,16855.4,36485.2,36504.1,41317.7,41328.9,41430.2,74640.1,74773.8,74749.9,86113.8,86121.3,85811.3,65807.9,65938.2,66070.1,92483.4,92545.3,1763533.4,1714030.1,41317.1,41373.1,41392.4,16779.1,16782.6,16778.9,1092.6,1092.6,1092.6,4214.8,4217.5,4220.5,29200.6,29202.3,29.969999,36.770000
unknown,14176.8,14175.0,15792.1,15773.3,15763.9,15436.0,15434.0,15429.6,15083.4,15083.0,15079.9,16615.6,16616.2,16616.0,19675.3,19664.1,23895.2,23851.3,6748.1,6746.1,6746.8,5086.2,5086.8,5087.7,19200.0,19198.0,19204.2,51017.6,50979.5,51036.9,16849.7,16839.3,36494.9,36488.2,41351.6,41303.3,41296.8,74750.8,74666.3,74767.2,85863.3,86134.4,86485.8,65891.8,65801.4,65897.6,92428.8,92649.8,1703973.2,1749540.9,41347.1,41369.6,41323.5,16772.7,16767.1,16776.2,1092.6,1092.6,1092.5,4213.2,4215.9,4218.0,29185.8,29197.1,29.980000,36.750000
unknown,14173.0,14179.0,15732.4,15716.0,15720.5,15432.7,15419.3,15424.9,15075.4,15075.1,15068.9,16610.1,16603.1,16605.0,19662.2,19664.0,23887.3,23855.7,6745.0,6744.6,6746.5,5082.8,5082.8,5086.2,19185.4,19183.9,19185.3,50938.6,50961.1,50921.8,16846.6,16843.9,36500.6,36475.6,41370.5,41369.6,41373.5,74424.3,74561.4,74613.4,85883.2,86020.4,86123.8,65813.4,65832.0,65896.2,92567.6,92520.1,1704949.4,1692107.9,41322.7,41321.5,41337.5,16768.4,16770.8,16766.3,1092.6,1092.6,1092.6,4212.2,4214.5,4216.4,29182.1,29183.8,29.990000,36.720001
unknown,14169.4,14170.8,15712.6,15708.9,15739.6,15418.7,15416.5,15420.1,15073.0,15070.1,15068.5,16594.6,16602.3,16592.5,19650.4,19657.1,23873.3,23853.2,6744.6,6743.4,6743.7,5079.3,5079.6,5081.2,19177.8,19177.5,19171.4,50891.3,50959.4,50895.5,16844.4,16842.4,36490.9,36502.5,41393.8,41375.2,41370.5,74830.8,74964.3,75040.4,85872.0,85821.2,85880.7,65840.0,65900.6,65917.0,92580.6,92559.7,1707149.4,1788969.6,41322.4,41353.3,41347.1,16769.8,16769.0,16771.5,1092.6,1092.6,1092.6,4210.1,4212.9,4215.2,29196.5,29197.7,29.969999,36.720001
unknown,14167.4,14167.7,15710.4,15704.9,15721.9,15416.4,15410.8,15414.7,15066.9,15064.7,15070.4,16582.0,16587.0,16585.5,19670.0,19659.9,23877.0,23846.6,6743.0,6741.6,6742.0,5074.8,5075.3,5076.2,19170.9,19162.5,19162.9,50865.6,50891.8,50909.2,16847.3,16842.8,36493.1,36477.9,41321.8,41404.2,41369.9,74419.1,74532.0,74617.1,85719.7,85847.8,85763.0,65787.2,65794.4,65770.1,92039.0,92406.5,1735009.8,1716501.1,41318.9,41327.1,41333.6,16768.5,16762.0,16762.8,1092.6,1092.6,1092.6,4208.6,4211.3,4213.4,29167.4,29189.3,29.990000,36.709999
unknown,14167.1,14171.5,15697.4,15693.5,15693.7,15410.2,15403.1,15409.7,15067.7,15063.9,15066.6,16577.1,16584.1,16582.3,19674.3,19673.9,23877.9,23855.4,6741.6,6741.0,6740.7,5071.5,5071.2,5073.5,19157.4,19155.5,19153.9,50829.9,50809.5,50858.4,16833.0,16841.0,36473.6,36495.1,41290.4,41284.2,41271.9,74384.2,74409.8,74472.7,85842.9,85768.0,85756.2,65706.1,65727.5,65706.1,92443.9,92638.3,1716996.1,1678984.9,41314.2,41316.5,41291.2,16761.8,16761.0,16761.6,1092.6,1092.6,1092.6,4207.5,4209.7,4212.0,29169.3,29182.2,29.990000,36.709999
unknown,14167.4,14170.5,15681.2,15701.5,15680.1,15407.3,15403.4,15400.4,15054.2,15059.6,15061.1,16569.1,16563.0,16566.0,19654.3,19665.2,23867.3,23845.6,6740.1,6739.9,6740.0,5068.0,5068.4,5069.0,19147.4,19147.4,19145.6,50754.8,50788.0,50821.9,16838.5,16833.1,36442.6,36451.5,41280.6,41338.4,41382.0,74501.2,74556.8,74514.7,85682.1,85772.9,85734.0,65509.5,65628.8,65649.5,92711.9,92680.8,1692107.9,1731981.2,41296.8,41280.0,41303.3,16748.9,16753.4,16755.7,1092.6,1092.6,1092.6,4205.6,4208.4,4210.2,29165.7,29183.0,29.990000,36.700001
unknown,14164.1,14165.9,15674.1,15670.9,15669.0,15397.9,15396.7,15392.4,15055.4,15061.1,15053.3,16559.1,16560.5,16556.9,19664.1,19664.0,23877.1,23849.0,6737.3,6738.0,6737.4,5063.8,5064.5,5065.2,19136.2,19132.5,19138.0,50776.1,50768.5,50780.0,16835.7,16830.7,36439.9,36435.3,41267.4,41314.5,41307.7,74473.7,74434.5,74612.4,85635.2,85736.4,85729.6,65584.3,65586.5,65474.2,92486.3,92465.4,1711566.4,1728963.4,41244.6,41244.6,41228.2,16771.9,16750.9,16750.8,1092.6,1092.6,1092.6,4204.9,4207.1,4209.3,29162.1,29182.8,29.990000,36.720001
unknown,14166.2,14163.2,15670.8,15672.7,15660.3,15400.9,15392.4,15396.9,15055.8,15052.2,15056.7,16547.1,16546.8,16548.4,19666.0,19654.1,23873.0,23840.0,6737.1,6737.5,6737.0,5060.7,5061.7,5062.9,19124.1,19122.8,19124.5,50743.6,50749.4,50685.1,16830.8,16831.1,36478.6,36470.8,41408.8,41280.6,41189.4,74375.4,74509.1,74660.2,85627.8,85422.4,85472.7,65436.3,65621.2,65613.3,92414.4,92441.0,1719724.0,1663038.6,41236.9,41226.0,41227.3,16742.3,16745.8,16747.3,1092.6,1092.6,1092.5,4202.9,4205.3,4207.6,29152.6,29168.8,29.969999,36.700001
unknown,14165.9,14164.2,15663.6,15657.3,15661.8,15393.1,15395.3,15394.6,15047.9,15052.7,15054.6,16536.9,16540.4,16538.5,19657.9,19677.2,23867.7,23851.6,6734.7,6733.3,6733.1,5058.3,5058.5,5059.8,19120.1,19116.9,19114.4,50743.6,50693.1,50709.1,16835.0,16838.3,36454.1,36448.3,41141.6,41194.7,41249.2,74307.1,74329.8,74523.6,85611.1,85512.7,85413.2,65557.5,65501.2,65525.0,92382.1,92418.7,1709109.6,1688269.1,41262.1,41228.7,41218.4,16745.3,16740.6,16746.5,1092.6,1092.6,1092.6,4201.7,4204.6,4205.9,29166.3,29146.7,29.990000,36.709999
unknown,14165.7,14163.7,15654.9,15638.5,15639.2,15390.5,15388.7,15390.0,15047.6,15043.6,15046.4,16533.1,16529.7,16531.2,19655.7,19654.2,23851.2,23837.7,6733.1,6733.5,6733.5,5053.8,5054.1,5055.5,19115.2,19114.4,19104.9,50691.0,50682.5,50701.6,16827.8,16836.7,36476.7,36454.1,41202.7,41249.2,41256.5,74296.4,74312.6,74547.4,85456.1,85676.5,85487.5,65384.1,65429.1,65474.2,92251.0,92308.3,1688748.0,1738048.8,41227.3,41216.4,41198.6,16745.1,16739.8,16741.9,1092.6,1092.5,1092.5,4200.3,4202.4,4205.0,29156.6,29157.4,30.010000,36.709999
unknown,14164.5,14163.7,15635.4,15648.5,15630.6,15392.0,15390.3,15390.4,15048.0,15049.1,15047.0,16533.3,16528.0,16525.8,19663.9,19655.1,23852.2,23824.2,6730.8,6731.7,6730.8,5050.7,5050.7,5052.0,19094.4,19096.1,19088.9,50620.6,50673.2,50642.1,16821.1,16830.8,36419.2,36411.1,41232.9,41167.9,41260.7,74472.7,74235.6,74491.9,85504.1,85386.8,85329.2,65488.2,65527.9,65601.3,92518.7,92462.6,1695481.1,1740335.1,41189.1,41168.2,41206.7,16735.7,16741.4,16730.5,1092.6,1092.6,1092.5,4198.6,4201.3,4203.0,29139.8,29141.4,30.020000,36.669998
unknown,14167.5,14164.2,15619.8,15631.2,15619.5,15389.1,15388.9,15388.7,15050.3,15042.8,15048.2,16525.7,16519.6,16516.1,19665.0,19660.0,23842.8,23822.1,6729.4,6727.6,6730.6,5046.4,5047.3,5048.9,19091.3,19097.0,19085.4,50559.6,50643.7,50563.7,16830.2,16827.3,36422.4,36439.7,41169.9,41185.7,41220.9,74308.9,74369.8,74418.2,85505.3,85463.5,85457.4,65483.5,65395.3,65442.4,92555.4,92468.3,1705926.4,1738048.8,41155.0,41158.5,41162.3,16735.8,16736.1,16738.1,1092.6,1092.6,1092.6,4197.6,4200.2,4202.4,29138.0,29148.3,30.010000,36.709999
unknown,14159.5,14165.4,15605.9,15602.8,15618.4,15390.6,15384.4,15382.2,15043.1,15043.1,15045.2,16509.5,16511.2,16509.5,19661.6,19654.5,23862.5,23834.9,6729.5,6729.3,6728.5,5043.3,5044.0,5045.4,19088.7,19085.0,19081.8,50601.6,50540.3,50595.8,16831.7,16828.4,36441.7,36463.9,41190.7,41235.8,41222.0,74325.2,74281.1,74303.8,85520.0,85277.9,85385.6,65413.6,65489.7,65333.5,92566.2,92527.3,1778548.1,1716501.1,41153.9,41183.0,41160.0,16735.0,16731.3,16731.5,1092.6,1092.6,1092.5,4196.6,4198.9,4200.7,29135.7,29159.4,30.020000,36.669998
unknown,14162.2,14166.9,15593.5,15579.6,15572.7,15372.2,15367.4,15368.7,15037.3,15037.5,15038.5,16504.5,16503.0,16503.1,19656.8,19670.9,23868.7,23847.9,6728.1,6727.0,6727.6,5039.8,5040.2,5042.0,19080.2,19076.4,19063.8,50495.4,50492.0,50579.6,16821.4,16823.6,36399.1,36397.8,41241.6,41184.0,41160.6,74307.1,74307.1,74389.8,85432.2,85391.1,85246.7,65275.4,65527.9,65778.8,92711.9,92468.3,1752373.1,1754955.9,41144.8,41174.6,41178.2,16731.4,16722.7,16723.9,1092.6,1092.6,1092.5,4194.9,4197.7,4199.5,29123.2,29137.6,30.010000,36.689999
unknown,14159.6,14158.7,15571.6,15580.0,15580.1,15371.4,15368.7,15357.3,15033.5,15038.4,15036.7,16500.6,16497.4,16492.0,19650.7,19665.9,23854.8,23823.1,6725.9,6725.7,6725.0,5036.3,5036.6,5038.9,19071.8,19074.6,19094.0,50562.9,50540.3,50524.2,16827.4,16823.6,36403.5,36403.2,41232.9,41290.1,41256.2,74289.9,74350.7,74336.3,85130.7,85195.4,85027.3,65332.4,65345.0,65363.3,92448.2,92539.5,1741353.1,1762489.2,41127.8,41141.9,41169.9,16723.6,16727.5,16726.1,1092.6,1092.5,1092.5,4193.5,4196.3,4198.0,29127.2,29148.9,29.990000,36.700001
unknown,14158.4,14158.3,15556.9,15578.1,15564.8,15372.5,15366.9,15384.4,15033.6,15032.3,15035.3,16483.0,16485.1,16485.6,19661.7,19666.9,23862.8,23831.4,6725.5,6725.3,6723.9,5032.8,5033.0,5034.3,19061.6,19055.8,19059.1,50444.6,50433.2,50493.7,16820.5,16821.7,36390.6,36421.8,41231.0,41182.4,41230.8,74302.0,74282.0,74406.1,85304.1,85208.2,85149.0,65290.1,65423.0,65404.6,92610.1,92561.1,1700566.2,1740335.1,41110.0,41161.2,41143.1,16721.9,16723.6,16718.4,1092.6,1092.6,1092.5,4191.9,4194.6,4196.7,29116.7,29125.3,30.020000,36.650002
unknown,14160.7,14157.2,15545.1,15559.8,15558.2,15364.1,15366.9,15364.2,15033.0,15030.8,15034.9,16475.2,16473.9,16472.5,19664.5,19665.0,23855.9,23827.7,6723.2,6722.1,6723.0,5028.7,5029.7,5030.6,19047.4,19040.9,19043.9,50400.7,50461.3,50406.5,16823.0,16813.8,36387.7,36395.4,41155.3,41187.4,41197.4,74186.5,74254.6,74275.5,85097.9,85054.6,85178.9,65206.3,65295.8,65300.1,92517.2,92539.5,1724706.0,1692107.9,41140.6,41107.2,41125.6,16725.1,16712.1,16718.6,1092.6,1092.6,1092.5,4190.6,4193.0,4194.9,29104.7,29114.8,30.040001,36.660000
unknown,14158.6,14153.0,15522.0,15549.6,15525.8,15363.5,15364.1,15358.1,15026.6,15024.4,15023.3,16469.9,16469.1,16464.8,19648.1,19648.5,23855.2,23813.3,6723.8,6722.5,6723.0,5025.5,5026.3,5027.2,19043.3,19051.5,19042.6,50369.3,50364.9,50410.8,16811.3,16815.2,36374.2,36387.7,41168.4,41115.3,41147.5,74117.2,74042.4,74149.5,85101.5,85142.9,85159.4,65186.6,65219.5,65240.6,92483.4,92280.4,1776425.5,1707638.9,41095.5,41072.5,41081.9,16715.6,16709.3,16708.6,1092.6,1092.6,1092.5,4189.1,4191.6,4193.4,29101.4,29125.7,30.010000,36.660000
unknown,14156.3,14159.6,15538.4,15543.5,15526.6,15355.2,15350.2,15345.5,15026.8,15021.3,15020.2,16456.5,16463.2,16458.9,19655.1,19665.9,23844.8,23823.4,6720.7,6721.1,6720.4,5021.9,5022.5,5023.4,19029.1,19025.3,19029.6,50357.0,50434.5,50440.1,16821.6,16811.5,36413.3,36401.1,41209.7,41223.2,41265.1,74126.9,74188.4,74132.4,84918.6,84947.7,85001.2,65136.3,65145.5,65240.6,92563.3,92462.6,1746973.9,1749026.8,41075.2,41093.0,41078.1,16709.4,16714.6,16709.8,1092.6,1092.6,1092.5,4188.2,4190.3,4192.4,29120.0,29113.9,30.040001,36.689999
unknown,14158.5,14159.4,15510.3,15515.6,15523.5,15351.0,15347.2,15351.0,15022.5,15026.9,15022.9,16446.3,16451.7,16455.0,19659.0,19656.9,23832.1,23814.3,6721.1,6721.2,6720.5,5019.0,5019.3,5020.3,19020.8,19018.5,19022.9,50364.9,50337.8,50380.2,16816.0,16813.4,36391.3,36396.7,41099.1,41128.1,41130.2,73951.3,74060.4,74041.5,85030.9,85027.3,84852.0,65118.4,65125.9,65253.9,92434.5,92617.3,1690186.2,1768247.4,41045.8,41050.5,41037.6,16701.3,16699.9,16708.3,1092.6,1092.6,1092.6,4186.6,4189.0,4191.4,29117.7,29129.4,30.010000,36.630001
unknown,14155.4,14157.4,15519.4,15504.9,15521.0,15342.5,15343.1,15343.7,15018.7,15016.5,15023.7,16447.7,16445.6,16443.9,19652.5,19658.7,23849.6,23826.9,6716.7,6718.1,6716.4,5016.0,5016.4,5017.6,19014.1,19013.4,19017.8,50274.1,50300.3,50343.1,16810.9,16807.4,36385.4,36383.2,41131.4,41167.3,41148.1,74442.0,73951.3,74130.6,84900.4,84963.5,84907.7,65104.9,65011.2,65149.1,92362.8,92437.4,1701052.1,1709109.6,41074.9,41043.4,41059.7,16710.0,16703.3,16702.8,1092.6,1092.6,1092.6,4185.8,4188.4,4190.5,29113.9,29131.2,30.040001,36.630001
unknown,14154.9,14157.6,15503.7,15496.6,15505.6,15345.7,15342.1,15341.3,15018.1,15015.8,15013.3,16430.6,16433.5,16427.3,19660.6,19657.9,23833.1,23812.1,6719.8,6716.2,6717.9,5013.3,5013.1,5014.8,19001.7,19005.3,19001.3,50266.2,50332.2,50282.4,16811.0,16807.6,36359.9,36369.9,41197.4,41151.8,41099.7,73758.6,73955.9,73977.5,84907.7,84854.4,84898.0,65096.7,65207.0,65270.7,92433.1,92411.5,1736021.5,1725705.9,41053.1,41031.9,41021.7,16697.8,16695.6,16700.7,1092.6,1092.6,1092.5,4183.7,4186.4,4188.8,29102.7,29112.0,30.040001,36.610001
unknown,14151.4,14152.4,15485.4,15477.4,15490.5,15336.6,15330.1,15331.9,15013.2,15013.5,15013.4,16427.1,16434.4,16429.3,19654.8,19646.9,23824.3,23808.7,6716.2,6715.2,6716.3,5007.6,5009.8,5011.0,19001.0,19002.5,19004.3,50216.7,50270.3,50240.5,16813.3,16810.7,36401.1,36376.7,41086.6,41023.7,41117.4,73919.1,73798.9,73921.8,84810.8,84673.8,84702.1,65017.3,65109.9,65109.2,92330.5,92461.1,1765625.4,1718234.9,41021.7,41032.2,41006.6,16699.4,16692.9,16696.3,1092.6,1092.6,1092.6,4182.8,4185.0,4187.5,29097.5,29100.5,30.010000,36.619999
unknown,14151.6,14154.0,15489.6,15474.0,15469.8,15336.0,15336.8,15333.2,15010.0,15007.8,15010.7,16422.8,16415.4,16417.6,19645.0,19658.7,23850.1,23800.9,6712.8,6711.5,6713.3,5005.4,5005.6,5007.6,18995.8,18993.5,18993.2,50196.8,50233.7,50211.9,16808.7,16808.8,36379.0,36353.6,41095.2,41144.8,41154.2,73858.9,73973.8,74008.8,84692.5,84491.5,84828.4,65035.4,65109.2,65136.3,92532.3,92456.8,1745949.2,1760144.4,40991.9,40988.9,40995.3,16698.0,16685.7,16691.1,1092.6,1092.5,1092.5,4181.4,4184.3,4186.2,29100.7,29113.4,30.040001,36.619999
unknown,14148.3,14151.7,15464.3,15465.8,15471.0,15329.9,15330.5,15327.0,15013.4,15007.5,15014.0,16416.0,16413.5,16416.8,19663.8,19664.6,23842.4,23813.3,6714.1,6712.3,6713.2,5001.8,5001.4,5004.3,18990.1,18977.8,18974.7,50155.1,50174.1,50173.3,16805.6,16804.7,36357.3,36396.3,41048.7,41077.5,41025.4,73927.3,73892.0,74020.8,84688.2,84643.0,84781.2,64995.3,65041.8,65089.6,92346.3,92361.3,1764578.8,1762489.2,40985.2,40980.6,40979.7,16693.1,16693.3,16688.9,1092.6,1092.5,1092.6,4180.4,4182.7,4184.7,29092.5,29122.9,30.040001,36.619999
unknown,14152.2,14152.9,15451.3,15454.5,15460.0,15336.0,15330.0,15327.5,15007.7,15005.3,15001.3,16413.7,16411.4,16399.3,19641.1,19647.8,23827.3,23799.7,6712.1,6711.4,6711.9,4998.9,4999.6,5001.1,18976.6,18982.9,18972.8,50162.9,50155.1,50156.3,16808.8,16803.3,36385.4,36391.5,41044.4,41060.0,41091.1,73948.0,73976.6,74058.6,84628.0,84704.5,84561.8,65095.3,65098.1,64991.7,92336.2,92235.3,1695964.1,1726706.8,40950.2,40985.2,40952.2,16685.2,16678.3,16688.5,1092.6,1092.6,1092.5,4178.4,4180.9,4183.5,29108.9,29111.7,30.020000,36.610001
unknown,14150.8,14150.1,15441.4,15445.3,15436.6,15321.9,15323.3,15323.7,15001.8,15003.4,15000.8,16400.2,16396.6,16399.0,19647.5,19642.2,23826.7,23804.0,6711.2,6709.2,6708.8,4995.3,4996.4,4997.3,18975.2,18976.7,18972.9,50119.1,50160.4,50040.8,16798.7,16800.8,36331.6,36337.5,41027.0,41110.7,41064.7,73872.2,73846.5,73822.3,84775.2,84618.4,84677.4,64966.1,64970.8,64894.5,92446.7,92438.8,2005628.6,1785214.6,40953.7,40997.4,40967.3,16685.6,16680.8,16681.8,1092.6,1092.6,1092.5,4177.2,4180.0,4181.9,29083.6,29085.3,30.059999,36.610001
unknown,14149.5,14146.9,15442.8,15437.0,15426.6,15317.9,15311.5,15311.0,14999.8,14995.1,14995.1,16383.4,16388.1,16384.3,19641.4,19648.6,23826.4,23796.2,6708.2,6707.8,6708.4,4991.4,4992.6,4993.9,18965.4,18969.1,18948.2,50113.4,50117.4,50267.5,16799.6,16796.0,36355.8,36361.2,41002.3,40946.7,41044.1,73796.1,73744.4,73831.4,84427.3,84600.9,84504.7,64905.8,64927.1,64994.5,92497.8,92494.9,1793280.5,1744414.6,40950.5,40956.8,40960.3,16676.7,16676.2,16679.0,1092.6,1092.6,1092.5,4176.1,4178.5,4180.5,29081.8,29079.7,30.049999,36.660000
unknown,14140.6,14148.1,15433.4,15414.3,15423.9,15311.9,15310.7,15299.1,14993.6,14995.2,15009.0,16377.1,16372.4,16373.4,19636.7,19646.8,23830.8,23802.3,6706.9,6707.4,6707.1,4987.8,4988.3,4990.1,18950.0,18946.7,18950.2,50029.2,50092.3,50046.9,16799.8,16797.4,36367.3,36376.3,41084.4,41154.8,41082.5,73621.2,73731.2,73739.9,84357.9,84307.6,84148.4,64843.5,64885.7,64836.5,92329.1,92452.5,1770350.6,1682305.9,40917.6,40937.5,40945.0,16676.1,16676.5,16674.2,1092.6,1092.5,1092.5,4174.4,4177.0,4178.4,29076.9,29081.5,30.049999,36.599998
unknown,14150.9,14146.2,15411.2,15400.2,15408.3,15316.0,15312.2,15309.4,14992.6,14990.5,14992.8,16372.1,16374.0,16370.8,19645.5,19646.3,23819.6,23787.1,6705.6,6705.2,6705.7,4985.6,4985.7,4986.6,18946.4,18939.0,18938.1,50039.5,50035.8,50021.4,16796.1,16798.7,36345.5,36331.0,41079.2,41121.1,41074.6,73783.8,73772.3,73858.0,84447.1,84249.7,84200.8,64873.3,64903.0,64851.0,92243.9,92299.7,1667930.8,1738048.8,40930.6,40915.8,40877.5,16669.2,16673.9,16673.4,1092.6,1092.6,1092.6,4173.1,4175.8,4177.6,29067.7,29080.6,30.040001,36.610001
unknown,14145.9,14147.3,15415.1,15408.3,15402.9,15310.0,15302.1,15299.2,14991.3,14985.6,14987.8,16367.7,16361.7,16359.8,19634.1,19640.7,23818.6,23784.1,6704.2,6704.1,6703.8,4981.3,4981.7,4983.0,18937.7,18931.6,18933.4,49953.1,49981.5,49990.5,16794.5,16791.8,36298.0,36328.4,40969.0,40945.5,40959.5,73608.9,73611.6,73742.6,84335.8,84184.1,84404.0,64779.2,64823.4,64857.3,92242.4,92352.7,1772195.1,1706415.2,40899.7,40902.5,40910.8,16665.9,16663.8,16666.0,1092.6,1092.6,1092.6,4171.5,4174.1,4176.1,29057.7,29070.1,30.059999,36.590000
unknown,14143.3,14142.9,15377.0,15378.3,15375.1,15299.6,15290.9,15291.8,14986.4,14987.3,14989.7,16357.2,16354.6,16357.9,19637.8,19640.8,23828.1,23798.4,6703.8,6703.3,6702.7,4977.9,4978.4,4979.9,18923.1,18915.4,18920.2,49902.8,49945.8,49948.7,16796.0,16788.7,36340.7,36358.0,40934.8,40996.8,41012.4,73675.0,73877.7,73872.2,84346.5,84236.6,84156.1,64698.5,64718.6,64769.0,92479.1,92420.2,1765625.4,1716006.2,40886.3,40877.5,40900.0,16664.2,16661.8,16662.1,1092.6,1092.6,1092.6,4170.3,4172.8,4175.1,29066.9,29069.8,30.049999,36.570000
unknown,14150.7,14147.2,15385.3,15373.6,15392.4,15297.9,15293.8,15297.5,14984.7,14987.7,14984.8,16344.7,16343.0,16346.9,19639.3,19649.5,23818.5,23788.8,6702.2,6701.9,6700.9,4975.0,4975.4,4976.9,18911.4,18914.3,18910.0,49926.0,49859.0,49912.6,16785.5,16787.7,36344.4,36353.2,40913.8,40956.0,41005.2,73712.4,73649.9,73696.9,84013.5,84114.5,84109.7,64800.1,64775.7,64722.8,92260.3,92011.2,1713536.9,1721713.4,40858.5,40870.0,40856.9,16662.3,16665.6,16663.9,1092.6,1092.6,1092.6,4170.2,4171.4,4173.4,29055.3,29089.3,30.059999,36.529999
unknown,14148.3,14151.1,15357.1,15351.5,15345.7,15292.3,15290.2,15292.5,14983.3,14980.7,14981.8,16345.6,16348.2,16343.0,19646.3,19653.0,23814.9,23782.6,6700.5,6701.8,6702.3,4970.9,4972.0,4973.1,18917.3,18906.5,18904.5,49916.4,49895.8,49912.2,16787.3,16790.1,36335.7,36341.9,40961.5,41004.3,41094.4,73385.8,73582.0,73713.3,84436.3,83923.4,84047.3,64613.4,64689.7,64781.4,92357.0,92276.1,1733494.1,1782275.2,40855.5,40857.6,40842.6,16658.7,16652.3,16658.3,1092.6,1092.6,1092.5,4167.7,4170.5,4172.3,29077.2,29083.6,30.080000,36.540001
